ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
120,B. DHANDAPANI,New Generation People's Party,157,72.97,New Generation People's Party,Coimbatore South,Coimbatore,Kongu,GEN
120,P. PALANIVEL,IND,154,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,K. DINESH KUMAR,IND,117,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,B. YUVARAJ,IND,105,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,V. SENTHILKUMAR,IND,92,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,S. RANGARAJ,IND,67,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,IMTHIYAS,IND,65,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,V. VELMURUGAN,IND,48,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,VENKATACHALAM PARAMASIVAM,IND,43,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,T. MAGIZHAN,IND,40,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,K. RAJAPANDIAN,IND,40,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,L. HAKKIM,IND,38,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,J. SURIYAKUMAR,IND,37,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,G. MAHESHWARAN,Tamizhaga Murpokku Makkal Katchi,36,72.97,Tamizhaga Murpokku Makkal Katchi,Coimbatore South,Coimbatore,Kongu,GEN
120,P. SANGARARAJ,IND,36,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,M. JOHN BOSCO,IND,33,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,D. VIGNESHWARAN,IND,32,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,K. VIJAYAN,IND,32,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,N. ABILAZAN,IND,31,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,P. MANOJ,IND,28,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,K.S. RAJAGOPAL,IND,27,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,GOPALAKRISHNAN,IND,24,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,P. KATHIRAVAN,IND,23,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
120,M. RAVICHANDRAN,IND,21,72.97,IND,Coimbatore South,Coimbatore,Kongu,GEN
121,K.S.SRI GIRI PRASATH,TVK,84163,73.47,TVK,Singanallur,Coimbatore,Kongu,GEN
121,V.SRINIDHI,INC,65024,73.47,INC,Singanallur,Coimbatore,Kongu,GEN
121,K.R.JAYARAM,AIADMK,57783,73.47,AIADMK,Singanallur,Coimbatore,Kongu,GEN
121,NEHRUJI GUNASEKARAN,NTK,9203,73.47,NTK,Singanallur,Coimbatore,Kongu,GEN
121,NOTA,NOTA,1346,73.47,NOTA,Singanallur,Coimbatore,Kongu,GEN
121,SIVAJI PERUMAL,Bahujan Samaj Party,428,73.47,BSP,Singanallur,Coimbatore,Kongu,GEN
121,N.R.APPATHURAI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,318,73.47,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Singanallur,Coimbatore,Kongu,GEN
121,THAHIR HUSSAIN,IND,278,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,AKBAR ALI,IND,255,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,MURUGAN.O,Ganasangam Party of India,228,73.47,Ganasangam Party of India,Singanallur,Coimbatore,Kongu,GEN
121,S.S.SUNDHARAM,Rashtriya Samaj Dal (R),201,73.47,Rashtriya Samaj Dal (R),Singanallur,Coimbatore,Kongu,GEN
121,P.TAMILSELVI,IND,174,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,JANANI.D,IND,168,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,S.SATHEESH,IND,160,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,SARVESWARAN,Party for the Rights of Other backward Classes,151,73.47,Party for the Rights of Other backward Classes,Singanallur,Coimbatore,Kongu,GEN
121,N.RAJASEKARAN,IND,130,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,K.KUMAR BABU,IND,127,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,UMA PARAMASIVAM,IND,115,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,RAJKUMAR.M,IND,111,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,SUBARAMANIAN.N,IND,102,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,V.BALAMURUGAN,IND,91,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,M.ASHOK KUMAR,IND,82,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,VIJAYAKUMAR,IND,66,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,DR.K.RAJKUMAR,IND,65,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,VASANTHI,IND,59,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,KARTHIK,IND,54,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,R.MANIKANDABRABHU,IND,53,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,AYOOB RIYAS,IND,50,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
121,A.MOUNAKUMAR,IND,48,73.47,IND,Singanallur,Coimbatore,Kongu,GEN
122,VIGNESH K,TVK,99950,83.43,TVK,Kinathukadavu,Coimbatore,Kongu,GEN
122,SABARI KARTHIKEYAN K.V.K.S,DMK,88240,83.43,DMK,Kinathukadavu,Coimbatore,Kongu,GEN
122,DAMODARAN S,AIADMK,67789,83.43,AIADMK,Kinathukadavu,Coimbatore,Kongu,GEN
122,BANUPRIYA M,NTK,9667,83.43,NTK,Kinathukadavu,Coimbatore,Kongu,GEN
122,NOTA,NOTA,1717,83.43,NOTA,Kinathukadavu,Coimbatore,Kongu,GEN
122,MARIYAPPAN R,Ganasangam Party of India,554,83.43,Ganasangam Party of India,Kinathukadavu,Coimbatore,Kongu,GEN
123,K. NITHYANANDHAN,DMK,62013,87.77,DMK,Pollachi,Coimbatore,Kongu,GEN
123,POLLACHI V. JAYARAMAN,AIADMK,57386,87.77,AIADMK,Pollachi,Coimbatore,Kongu,GEN
123,G. RAMANATHAN,TVK,53819,87.77,TVK,Pollachi,Coimbatore,Kongu,GEN
123,N. SENTHIL KUMAR,NTK,4866,87.77,NTK,Pollachi,Coimbatore,Kongu,GEN
123,NOTA,NOTA,849,87.77,NOTA,Pollachi,Coimbatore,Kongu,GEN
123,M. JAYARAM,IND,596,87.77,IND,Pollachi,Coimbatore,Kongu,GEN
123,C.M. ARUCHAMY,Bahujan Samaj Party,329,87.77,BSP,Pollachi,Coimbatore,Kongu,GEN
123,S. JEYARAM,IND,323,87.77,IND,Pollachi,Coimbatore,Kongu,GEN
123,M. JAYARAMAN,IND,269,87.77,IND,Pollachi,Coimbatore,Kongu,GEN
123,M. JAYAPRATHAP,IND,227,87.77,IND,Pollachi,Coimbatore,Kongu,GEN
123,V. KARTHIKEYAN,IND,192,87.77,IND,Pollachi,Coimbatore,Kongu,GEN
123,T. NITHYANANTHAM,IND,126,87.77,IND,Pollachi,Coimbatore,Kongu,GEN
123,K. NITHYANANDAN,IND,114,87.77,IND,Pollachi,Coimbatore,Kongu,GEN
123,P. NAGARAJ,IND,87,87.77,IND,Pollachi,Coimbatore,Kongu,GEN
124,KUTTY (ALIAS) SUDHAKAR. A,DMK,54671,82.53,DMK,Valparai,Coimbatore,Kongu,SC
124,DR. SRIDHARAN. A,TVK,45300,82.53,TVK,Valparai,Coimbatore,Kongu,SC
124,LEKSHMANA SINGH. D,AIADMK,43728,82.53,AIADMK,Valparai,Coimbatore,Kongu,SC
124,UMADEVI. P,NTK,5256,82.53,NTK,Valparai,Coimbatore,Kongu,SC
124,NOTA,NOTA,675,82.53,NOTA,Valparai,Coimbatore,Kongu,SC
124,PERUMAL. K,IND,479,82.53,IND,Valparai,Coimbatore,Kongu,SC
124,LAKSHMI. N,IND,322,82.53,IND,Valparai,Coimbatore,Kongu,SC
125,JAYAKUMAR M.,DMK,68549,82.32,DMK,Udumalpet,Coimbatore,Kongu,GEN
125,RADHAKRISHNAN K.,AIADMK,65667,82.32,AIADMK,Udumalpet,Coimbatore,Kongu,GEN
125,SANKAR K.,TVK,59831,82.32,TVK,Udumalpet,Coimbatore,Kongu,GEN
125,RAM KUMAR M.,NTK,6702,82.32,NTK,Udumalpet,Coimbatore,Kongu,GEN
125,NOTA,NOTA,1149,82.32,NOTA,Udumalpet,Coimbatore,Kongu,GEN
125,PADMENDRAPRAKASH A.,IND,470,82.32,IND,Udumalpet,Coimbatore,Kongu,GEN
125,MAHENDRAN A.,IND,322,82.32,IND,Udumalpet,Coimbatore,Kongu,GEN
125,UMAR ALI D.,IND,315,82.32,IND,Udumalpet,Coimbatore,Kongu,GEN
125,RAMASAMY S.,IND,227,82.32,IND,Udumalpet,Coimbatore,Kongu,GEN
125,KALIMUTHU S.,IND,135,82.32,IND,Udumalpet,Coimbatore,Kongu,GEN
125,GANESH S.,IND,124,82.32,IND,Udumalpet,Coimbatore,Kongu,GEN
125,ELSY C.,IND,84,82.32,IND,Udumalpet,Coimbatore,Kongu,GEN
126,R JAYARAMAKRISHNAN,DMK,70458,83.52,DMK,Madathukulam,Coimbatore,Kongu,GEN
126,C SHANMUGAVELU,AMMK,54490,83.52,AMMK,Madathukulam,Coimbatore,Kongu,GEN
126,R THIRUMALAI,TVK,52684,83.52,TVK,Madathukulam,Coimbatore,Kongu,GEN
126,M RADHAMANI,NTK,6578,83.52,NTK,Madathukulam,Coimbatore,Kongu,GEN
126,NOTA,NOTA,911,83.52,NOTA,Madathukulam,Coimbatore,Kongu,GEN
126,K VADIVAZHAGAN BALAJI,IND,664,83.52,IND,Madathukulam,Coimbatore,Kongu,GEN
126,AK SENTHILKUMAR,Puthiya Tamilagam,621,83.52,Puthiya Tamilagam,Madathukulam,Coimbatore,Kongu,GEN
126,SP MAHENDRAN,IND,464,83.52,IND,Madathukulam,Coimbatore,Kongu,GEN
126,M SHANUGAVEL,IND,397,83.52,IND,Madathukulam,Coimbatore,Kongu,GEN
126,S SHANMUGAVEL,IND,301,83.52,IND,Madathukulam,Coimbatore,Kongu,GEN
126,P THANGARAJ,IND,263,83.52,IND,Madathukulam,Coimbatore,Kongu,GEN
126,M AHAMED ALI,IND,206,83.52,IND,Madathukulam,Coimbatore,Kongu,GEN
126,A SHANMUGAVEL,IND,120,83.52,IND,Madathukulam,Coimbatore,Kongu,GEN
126,K SHANMUGAVEL,IND,92,83.52,IND,Madathukulam,Coimbatore,Kongu,GEN
127,RAVIMANOHARAN. K,AIADMK,66986,84.53,AIADMK,Palani,Dindigul,South,GEN
127,DR. PRAVEEN KUMAR. M,TVK,66293,84.53,TVK,Palani,Dindigul,South,GEN
127,PANDI. N,CPI(M),65534,84.53,CPIM,Palani,Dindigul,South,GEN
127,MURUGESWARI. B,NTK,6300,84.53,NTK,Palani,Dindigul,South,GEN
127,NOTA,NOTA,750,84.53,NOTA,Palani,Dindigul,South,GEN
127,NACHIMUTHU. S,Bahujan Samaj Party,585,84.53,BSP,Palani,Dindigul,South,GEN
127,JAYAKUMAR. T,IND,520,84.53,IND,Palani,Dindigul,South,GEN
127,PRAVEENKUMAR. R,IND,283,84.53,IND,Palani,Dindigul,South,GEN
127,RAMAMOORTHI. G,Rashtriya Samaj Dal (R),273,84.53,Rashtriya Samaj Dal (R),Palani,Dindigul,South,GEN
127,ASHOKKUMAR. G,IND,254,84.53,IND,Palani,Dindigul,South,GEN
127,BALACHANDRAN. M,IND,214,84.53,IND,Palani,Dindigul,South,GEN
127,MADHESWARI. R,IND,178,84.53,IND,Palani,Dindigul,South,GEN
127,VAYKKALDURAI. K,Puthiya Tamilagam,151,84.53,Puthiya Tamilagam,Palani,Dindigul,South,GEN
127,THANNASIAPPAN. P,IND,136,84.53,IND,Palani,Dindigul,South,GEN
127,THIRUMALAISAMY. B,IND,92,84.53,IND,Palani,Dindigul,South,GEN
127,ANBARASU. R,IND,70,84.53,IND,Palani,Dindigul,South,GEN
128,SAKKARAPANI. R,DMK,93099,94.54,DMK,Oddanchatram,Dindigul,South,GEN
128,VIDIYAL S. SEKAR,BJP,49850,94.54,BJP,Oddanchatram,Dindigul,South,GEN
128,MOHAN. S,TVK,49155,94.54,TVK,Oddanchatram,Dindigul,South,GEN
128,RAGUPATHI. P,NTK,5454,94.54,NTK,Oddanchatram,Dindigul,South,GEN
128,NOTA,NOTA,1491,94.54,NOTA,Oddanchatram,Dindigul,South,GEN
128,PRABAHARAN. M,IND,646,94.54,IND,Oddanchatram,Dindigul,South,GEN
128,MURUGARAJ. P,Bahujan Samaj Party,516,94.54,BSP,Oddanchatram,Dindigul,South,GEN
128,ALAGIYANNAN. A,IND,301,94.54,IND,Oddanchatram,Dindigul,South,GEN
128,NAGUL PRAKASH. A,IND,240,94.54,IND,Oddanchatram,Dindigul,South,GEN
128,RAGHUNATH. K,IND,216,94.54,IND,Oddanchatram,Dindigul,South,GEN
128,MANIKANNAN. A,IND,192,94.54,IND,Oddanchatram,Dindigul,South,GEN
128,KUMARRATHINAM. M,IND,175,94.54,IND,Oddanchatram,Dindigul,South,GEN
128,CHELLAMUTHU. K,IND,101,94.54,IND,Oddanchatram,Dindigul,South,GEN
128,ANANTHRAJ. T,IND,99,94.54,IND,Oddanchatram,Dindigul,South,GEN
128,ARUMUGAM. M,IND,89,94.54,IND,Oddanchatram,Dindigul,South,GEN
129,I. PERIASAMY,DMK,106240,87.58,DMK,Athoor,Dindigul,South,GEN
129,N. KALAISELVI,TVK,83872,87.58,TVK,Athoor,Dindigul,South,GEN
129,A. VISWANATHAN,AIADMK,32477,87.58,AIADMK,Athoor,Dindigul,South,GEN
129,DR. A. SIMON JUSTIN,NTK,9946,87.58,NTK,Athoor,Dindigul,South,GEN
129,NOTA,NOTA,812,87.58,NOTA,Athoor,Dindigul,South,GEN
129,D. SANKAR,Naadaalum Makkal Katchi,720,87.58,Naadaalum Makkal Katchi,Athoor,Dindigul,South,GEN
129,M.K. NAGENDRAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,576,87.58,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Athoor,Dindigul,South,GEN
129,K. VISVANATHAN,IND,538,87.58,IND,Athoor,Dindigul,South,GEN
129,S. KARTHIGAISELVAN,Bahujan Samaj Party,531,87.58,BSP,Athoor,Dindigul,South,GEN
129,P. MANIVEL,IND,353,87.58,IND,Athoor,Dindigul,South,GEN
129,M. PERIYASAMY,IND,236,87.58,IND,Athoor,Dindigul,South,GEN
129,K. JAYAPRAKASH,Puthiya Tamilagam,230,87.58,Puthiya Tamilagam,Athoor,Dindigul,South,GEN
129,K. KATHIRESAN,IND,200,87.58,IND,Athoor,Dindigul,South,GEN
129,S. BALA MURUGAN,Tamizhaga Vaazhvurimai Katchi,183,87.58,Tamizhaga Vaazhvurimai Katchi,Athoor,Dindigul,South,GEN
129,D. NAGARAJ,IND,155,87.58,IND,Athoor,Dindigul,South,GEN
129,K. VELMURUGAN,IND,114,87.58,IND,Athoor,Dindigul,South,GEN
130,AYYANAR.R,TVK,68580,86.49,TVK,Nilakottai,Dindigul,South,SC
130,NAGAJOTHI.S,DMK,65655,86.49,DMK,Nilakottai,Dindigul,South,SC
130,THENMOZHI.S,AIADMK,49924,86.49,AIADMK,Nilakottai,Dindigul,South,SC
130,DR.KAILAI RAJAN.D,NTK,8615,86.49,NTK,Nilakottai,Dindigul,South,SC
130,SELVAM.P B.A. B.L.,Republican Party of India (A),763,86.49,Republican Party of India (A),Nilakottai,Dindigul,South,SC
130,NOTA,NOTA,642,86.49,NOTA,Nilakottai,Dindigul,South,SC
130,MANIKANDAN.P,IND,515,86.49,IND,Nilakottai,Dindigul,South,SC
130,RAJALAKSHMI.M,Bahujan Samaj Party,505,86.49,BSP,Nilakottai,Dindigul,South,SC
130,SANKAR.P,Puthiya Tamilagam,441,86.49,Puthiya Tamilagam,Nilakottai,Dindigul,South,SC
130,VIJAYAPANDIYAN.M,IND,415,86.49,IND,Nilakottai,Dindigul,South,SC
130,ANBALAGAN.G,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,399,86.49,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Nilakottai,Dindigul,South,SC
130,MANOHARAN.M,IND,349,86.49,IND,Nilakottai,Dindigul,South,SC
130,ALAPPAN.A,IND,331,86.49,IND,Nilakottai,Dindigul,South,SC
130,PERUMAL.N,IND,238,86.49,IND,Nilakottai,Dindigul,South,SC
130,CHELLAM.K,IND,162,86.49,IND,Nilakottai,Dindigul,South,SC
130,KARUPPAIAH.S,IND,59,86.49,IND,Nilakottai,Dindigul,South,SC
131,NATHAM VISWANATHAN R,AIADMK,85708,91.69,AIADMK,Natham,Dindigul,South,GEN
131,SELVAKUMAR K,DMK,73839,91.69,DMK,Natham,Dindigul,South,GEN
131,RAMESH L N,TVK,64997,91.69,TVK,Natham,Dindigul,South,GEN
131,ALAGAMMAL A,NTK,9677,91.69,NTK,Natham,Dindigul,South,GEN
131,ALEX S,Tamizhaga Vaazhvurimai Katchi,715,91.69,Tamizhaga Vaazhvurimai Katchi,Natham,Dindigul,South,GEN
131,NOTA,NOTA,596,91.69,NOTA,Natham,Dindigul,South,GEN
131,VADIVEL K,IND,584,91.69,IND,Natham,Dindigul,South,GEN
131,VIJAYAKUMAR S,IND,465,91.69,IND,Natham,Dindigul,South,GEN
131,GOPAL R,IND,307,91.69,IND,Natham,Dindigul,South,GEN
131,MURUGESAN C,IND,289,91.69,IND,Natham,Dindigul,South,GEN
131,MURUGAN K,IND,273,91.69,IND,Natham,Dindigul,South,GEN
131,RAJASEKARAN P,Aanaithinthiya Jananayaka Pathukappu Kazhagam,247,91.69,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Natham,Dindigul,South,GEN
131,MARIA AROCKIAM S,IND,245,91.69,IND,Natham,Dindigul,South,GEN
131,RAMA JANARTHANAN S,IND,233,91.69,IND,Natham,Dindigul,South,GEN
131,VENKATESH P,IND,175,91.69,IND,Natham,Dindigul,South,GEN
131,SATHAM USAIN M,IND,155,91.69,IND,Natham,Dindigul,South,GEN
131,VENKATESAN G,IND,149,91.69,IND,Natham,Dindigul,South,GEN
131,MANIKANDAN V,IND,138,91.69,IND,Natham,Dindigul,South,GEN
131,TAMILSELVAN C,IND,111,91.69,IND,Natham,Dindigul,South,GEN
131,VIJAYAKUMAR S,Puthiya Tamilagam,103,91.69,Puthiya Tamilagam,Natham,Dindigul,South,GEN
131,DHANDABANI K,IND,81,91.69,IND,Natham,Dindigul,South,GEN
131,SUNDAR C,IND,53,91.69,IND,Natham,Dindigul,South,GEN
132,SENTHILKUMAR. I.P,DMK,74489,80.51,DMK,Dindigul,Dindigul,South,GEN
132,NAZEER RAJA. G,TVK,73358,80.51,TVK,Dindigul,Dindigul,South,GEN
132,SREENIVASAN. C,AIADMK,53986,80.51,AIADMK,Dindigul,Dindigul,South,GEN
132,MUTHARASI. S,NTK,7299,80.51,NTK,Dindigul,Dindigul,South,GEN
132,NOTA,NOTA,833,80.51,NOTA,Dindigul,Dindigul,South,GEN
132,SELVADHAYANITHI. M,IND,252,80.51,IND,Dindigul,Dindigul,South,GEN
132,SHEIK BAREETH.B,Tamizhaga Vaazhvurimai Katchi,249,80.51,Tamizhaga Vaazhvurimai Katchi,Dindigul,Dindigul,South,GEN
132,NAGARAJ. N,IND,211,80.51,IND,Dindigul,Dindigul,South,GEN
132,PRADEEP. M,Puthiya Tamilagam,203,80.51,Puthiya Tamilagam,Dindigul,Dindigul,South,GEN
132,BABU. S,IND,197,80.51,IND,Dindigul,Dindigul,South,GEN
132,RAMUTHEVAR. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,184,80.51,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Dindigul,Dindigul,South,GEN
132,SEENIVASAN. P,IND,176,80.51,IND,Dindigul,Dindigul,South,GEN
132,UMAR ALI. R,IND,103,80.51,IND,Dindigul,Dindigul,South,GEN
132,GOPI KRISHNAN PILLAI. S,Rashtriya Samaj Dal (R),96,80.51,Rashtriya Samaj Dal (R),Dindigul,Dindigul,South,GEN
132,SARANYA. M,IND,88,80.51,IND,Dindigul,Dindigul,South,GEN
132,ANIS BABU. M,IND,75,80.51,IND,Dindigul,Dindigul,South,GEN
132,AROCKIA DASS. J,IND,56,80.51,IND,Dindigul,Dindigul,South,GEN
132,KARMEGAM. R,IND,54,80.51,IND,Dindigul,Dindigul,South,GEN
132,GANESH PERUMAL. D,IND,45,80.51,IND,Dindigul,Dindigul,South,GEN
132,RAJENDRAN. G,IND,38,80.51,IND,Dindigul,Dindigul,South,GEN
132,MUNIYAPPAN. M,IND,32,80.51,IND,Dindigul,Dindigul,South,GEN
133,SAMINATHAN. T,DMK,84948,90.68,DMK,Vedasandur,Dindigul,South,GEN
133,PARAMASIVAM. V.P.B.,AIADMK,74885,90.68,AIADMK,Vedasandur,Dindigul,South,GEN
133,DR.NAKAJOTHI. N,TVK,56804,90.68,TVK,Vedasandur,Dindigul,South,GEN
133,KHAJA HUSSAIN AHAMED. A,NTK,7095,90.68,NTK,Vedasandur,Dindigul,South,GEN
133,MURUGAN. V,IND,727,90.68,IND,Vedasandur,Dindigul,South,GEN
133,NOTA,NOTA,474,90.68,NOTA,Vedasandur,Dindigul,South,GEN
133,MARIMUTHU. S,IND,355,90.68,IND,Vedasandur,Dindigul,South,GEN
133,MANIKANDAPRABHU. N C,IND,294,90.68,IND,Vedasandur,Dindigul,South,GEN
133,MANEESHANKAR. M.G.,IND,205,90.68,IND,Vedasandur,Dindigul,South,GEN
133,BOOMIRAJ. K,Samaniya Makkal Nala Katchi,184,90.68,Samaniya Makkal Nala Katchi,Vedasandur,Dindigul,South,GEN
133,RAVI. R,Communist Party of India (Marxist-Leninist) (Liberation),153,90.68,Communist Party of India (Marxist-Leninist) (Liberation),Vedasandur,Dindigul,South,GEN
133,RAMESH. T,Tamizhaga Vaazhvurimai Katchi,131,90.68,Tamizhaga Vaazhvurimai Katchi,Vedasandur,Dindigul,South,GEN
133,SELVARAJ. V,IND,94,90.68,IND,Vedasandur,Dindigul,South,GEN
133,NATCHIMUTHU. R,IND,78,90.68,IND,Vedasandur,Dindigul,South,GEN
133,SURESH. B,IND,72,90.68,IND,Vedasandur,Dindigul,South,GEN
133,DHIVAKAR. A,IND,55,90.68,IND,Vedasandur,Dindigul,South,GEN
134,ELANGO. R,DMK,70827,93.64,DMK,Aravakurichi,Karur,Kongu,GEN
134,KARTHIKEYAN. P,TVK,51445,93.64,TVK,Aravakurichi,Karur,Kongu,GEN
134,SELVAKUMAR. K,AIADMK,49289,93.64,AIADMK,Aravakurichi,Karur,Kongu,GEN
134,NAREN. S,NTK,5154,93.64,NTK,Aravakurichi,Karur,Kongu,GEN
134,NOTA,NOTA,637,93.64,NOTA,Aravakurichi,Karur,Kongu,GEN
134,RAVI. AG,Tamizhaga Vaazhvurimai Katchi,398,93.64,Tamizhaga Vaazhvurimai Katchi,Aravakurichi,Karur,Kongu,GEN
134,SUGANYA. S,Bahujan Samaj Party,359,93.64,BSP,Aravakurichi,Karur,Kongu,GEN
134,TAMILARASAN. M,IND,346,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,NATARAJAN. P,IND,326,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,ASIYA BEGUM,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,290,93.64,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Aravakurichi,Karur,Kongu,GEN
134,SOWMIYA. R,IND,284,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,BOOPATHY. S,IND,284,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,SAKTHIVEL. R,Viduthalai Kalam Katchi,211,93.64,Viduthalai Kalam Katchi,Aravakurichi,Karur,Kongu,GEN
134,NARENDRAKUMAR. G,IND,158,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,SIVALINGAM. T,IND,122,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,SILAMBARASAN. P,IND,114,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,NATCHIMUTHU. V,IND,92,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,MANIKANDAN. T,IND,86,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,RAJASEKARAN. N,IND,70,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,ARASUMANI. G,IND,61,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,KIRUBANANTH. S,IND,61,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,MATHIYALAGAN. P,IND,58,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,RAJENDARAN. N,IND,56,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,ARIVALAGAN. M,IND,51,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,KAVIYARASU. T,IND,50,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,KATHIRESAN. M,IND,49,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,PRAVEEN. S,IND,47,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,MOHANKUMAR. K,IND,47,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,RAMALINGAM. V,IND,38,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,RAGUPATHI. S,IND,35,93.64,IND,Aravakurichi,Karur,Kongu,GEN
134,MURUGESAN. R,IND,33,93.64,IND,Aravakurichi,Karur,Kongu,GEN
135,M.R. VIJAYABHASKAR,AIADMK,71542,93.73,AIADMK,Karur,Karur,Kongu,GEN
135,MATHIYALAGAN  V.P,TVK,69721,93.73,TVK,Karur,Karur,Kongu,GEN
135,AASEE.M. THIAGARAJAN,DMK,67256,93.73,DMK,Karur,Karur,Kongu,GEN
135,KARUPPAIYA. R,NTK,5465,93.73,NTK,Karur,Karur,Kongu,GEN
135,NOTA,NOTA,539,93.73,NOTA,Karur,Karur,Kongu,GEN
135,JAYAGOPAL. P,Bahujan Samaj Party,302,93.73,BSP,Karur,Karur,Kongu,GEN
135,GUNASEKARAN. K,Tamizhaga Vaazhvurimai Katchi,252,93.73,Tamizhaga Vaazhvurimai Katchi,Karur,Karur,Kongu,GEN
135,KATHIRVEL. K,IND,143,93.73,IND,Karur,Karur,Kongu,GEN
135,KANDASAMY. P,IND,134,93.73,IND,Karur,Karur,Kongu,GEN
135,KATHIRAVAN. P,IND,103,93.73,IND,Karur,Karur,Kongu,GEN
135,RAMACHANDRAN. A,Ganasangam Party of India,101,93.73,Ganasangam Party of India,Karur,Karur,Kongu,GEN
135,ANBAZHAGAN. T,IND,67,93.73,IND,Karur,Karur,Kongu,GEN
135,ELAMATHI. S,IND,59,93.73,IND,Karur,Karur,Kongu,GEN
135,KRISHNAKUMAR. K,IND,53,93.73,IND,Karur,Karur,Kongu,GEN
135,KALIMUTHU. V,Samaniya Makkal Nala Katchi,51,93.73,Samaniya Makkal Nala Katchi,Karur,Karur,Kongu,GEN
135,MURALI. M,IND,47,93.73,IND,Karur,Karur,Kongu,GEN
135,ASARUDHEEN. A,IND,45,93.73,IND,Karur,Karur,Kongu,GEN
135,ARULMANIARASU. P,IND,43,93.73,IND,Karur,Karur,Kongu,GEN
135,SUBASH MALAYALAM. T,IND,39,93.73,IND,Karur,Karur,Kongu,GEN
135,PRAVEENKUMAR. J,IND,37,93.73,IND,Karur,Karur,Kongu,GEN
