ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
42,T.D.Shanmugam,IND,231,79.62,IND,Arcot,Vellore,North,GEN
42,Munivel.S,National Democratic Party of South India,184,79.62,National Democratic Party of South India,Arcot,Vellore,North,GEN
42,P.Eswaran,IND,155,79.62,IND,Arcot,Vellore,North,GEN
43,Karthikeyan .P,DMK,84299,70.25,DMK,Vellore,Vellore,North,GEN
43,Appu S.R.K,AIADMK,75118,70.25,AIADMK,Vellore,Vellore,North,GEN
43,Poonkundran .N,NTK,8530,70.25,NTK,Vellore,Vellore,North,GEN
43,Vikram Chakravarthy .G,MNM,7243,70.25,MNM,Vellore,Vellore,North,GEN
43,None Of The Above,NOTA,1441,70.25,NOTA,Vellore,Vellore,North,GEN
43,Naresh Kumar .R,Tamil Nadu Ilangyar Katchi,928,70.25,Tamil Nadu Ilangyar Katchi,Vellore,Vellore,North,GEN
43,Dharmalingam .V.D,AMMK,865,70.25,AMMK,Vellore,Vellore,North,GEN
43,Vishnumohan .E,IND,367,70.25,IND,Vellore,Vellore,North,GEN
43,Vijayaraj .K,IND,224,70.25,IND,Vellore,Vellore,North,GEN
43,Senthilkumar .P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,202,70.25,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Vellore,Vellore,North,GEN
43,Syed Jalaluddin .M,Tipu Sultan Party,187,70.25,Tipu Sultan Party,Vellore,Vellore,North,GEN
43,Panneer Sevlan .N,IND,138,70.25,IND,Vellore,Vellore,North,GEN
43,Naseer K,IND,91,70.25,IND,Vellore,Vellore,North,GEN
43,Manogaran S,Kamarajar Deseeya Congress,67,70.25,Kamarajar Deseeya Congress,Vellore,Vellore,North,GEN
43,Srinivasan .N,IND,67,70.25,IND,Vellore,Vellore,North,GEN
43,Sathishkumar .S,IND,54,70.25,IND,Vellore,Vellore,North,GEN
43,Karthikeyan .R,IND,42,70.25,IND,Vellore,Vellore,North,GEN
43,Karthick .E,IND,36,70.25,IND,Vellore,Vellore,North,GEN
44,A.P.Nandakumar,DMK,95159,77.05,DMK,Anaikattu,Vellore,North,GEN
44,D.Velazhagan,AIADMK,88799,77.05,AIADMK,Anaikattu,Vellore,North,GEN
44,A.Sumithra,NTK,8125,77.05,NTK,Anaikattu,Vellore,North,GEN
44,None Of The Above,NOTA,1791,77.05,NOTA,Anaikattu,Vellore,North,GEN
44,M.Senthil Kumar,IND,1357,77.05,IND,Anaikattu,Vellore,North,GEN
44,V.D.Sathish Kumar,AMMK,1140,77.05,AMMK,Anaikattu,Vellore,North,GEN
44,P Venkatesan,IND,468,77.05,IND,Anaikattu,Vellore,North,GEN
44,K.Rajasekar,IJK,328,77.05,IJK,Anaikattu,Vellore,North,GEN
44,M RajBabu,IND,179,77.05,IND,Anaikattu,Vellore,North,GEN
44,T.Mathan Kumar,IND,150,77.05,IND,Anaikattu,Vellore,North,GEN
44,N.Kirubakaran,IND,109,77.05,IND,Anaikattu,Vellore,North,GEN
44,K.Naveenkumar,IND,94,77.05,IND,Anaikattu,Vellore,North,GEN
44,R Karunamoorthy,IND,62,77.05,IND,Anaikattu,Vellore,North,GEN
44,M.Arun,IND,44,77.05,IND,Anaikattu,Vellore,North,GEN
45,M.JAGAN MOORTHY,AIADMK,84579,76.5,AIADMK,Kilvaithinankuppam,Vellore,North,SC
45,K Seetharaman,DMK,73997,76.5,DMK,Kilvaithinankuppam,Vellore,North,SC
45,J.Divya Rani,NTK,10027,76.5,NTK,Kilvaithinankuppam,Vellore,North,SC
45,None Of The Above,NOTA,1798,76.5,NOTA,Kilvaithinankuppam,Vellore,North,SC
45,DHANASEELAN,DMDK,1432,76.5,DMDK,Kilvaithinankuppam,Vellore,North,SC
45,K ELAVARASAN,RPI(A),547,76.5,RPI(A),Kilvaithinankuppam,Vellore,North,SC
45,PUSHPALATHA D,BSP,519,76.5,BSP,Kilvaithinankuppam,Vellore,North,SC
45,K VENKATASAMY,IJK,519,76.5,IJK,Kilvaithinankuppam,Vellore,North,SC
45,S SELVA CHENGUTTUVAN,IND,331,76.5,IND,Kilvaithinankuppam,Vellore,North,SC
45,E.P.ELANCHEZHIYAN,IND,242,76.5,IND,Kilvaithinankuppam,Vellore,North,SC
45,K SATHU,National Democratic Party of South India,133,76.5,National Democratic Party of South India,Kilvaithinankuppam,Vellore,North,SC
46,Amulu.V,DMK,100412,72.56,DMK,Gudiyatham,Vellore,North,SC
46,Paritha.G,AIADMK,93511,72.56,AIADMK,Gudiyatham,Vellore,North,SC
46,Kalaiyenthiri.R,NTK,11834,72.56,NTK,Gudiyatham,Vellore,North,SC
46,Jayanthi Padmanaban.C,AMMK,1810,72.56,AMMK,Gudiyatham,Vellore,North,SC
46,None Of The Above,NOTA,1699,72.56,NOTA,Gudiyatham,Vellore,North,SC
46,Raja.S,BSP,505,72.56,BSP,Gudiyatham,Vellore,North,SC
46,Rajan.C,IJK,482,72.56,IJK,Gudiyatham,Vellore,North,SC
46,Jaikarthikeyan.K,IND,449,72.56,IND,Gudiyatham,Vellore,North,SC
46,Lakshmipathy.N,IND,257,72.56,IND,Gudiyatham,Vellore,North,SC
46,Elumalai.M,IND,168,72.56,IND,Gudiyatham,Vellore,North,SC
46,Gunaseelan.P,IND,137,72.56,IND,Gudiyatham,Vellore,North,SC
46,Selvavinayagam.D,All Pensioner’s Party,119,72.56,All Pensioner’s Party,Gudiyatham,Vellore,North,SC
46,Vennila.R,RPI(A),67,72.56,RPI(A),Gudiyatham,Vellore,North,SC
46,Radha,IND,66,72.56,IND,Gudiyatham,Vellore,North,SC
46,Priya.M,IND,62,72.56,IND,Gudiyatham,Vellore,North,SC
46,Manojkumar.G,IND,52,72.56,IND,Gudiyatham,Vellore,North,SC
47,G.SENDHIL KUMAR,AIADMK,88018,75.55,AIADMK,Vaniayambadi,Vellore,North,GEN
47,N.MOHAMMED NAYEEM,IUML,83114,75.55,IUML,Vaniayambadi,Vellore,North,GEN
47,A.J.DEVENDHIRAN,NTK,11226,75.55,NTK,Vaniayambadi,Vellore,North,GEN
47,T.S.VAKEEL AHMED,AIMIM,1897,75.55,AIMIM,Vaniayambadi,Vellore,North,GEN
47,M.GNANA DOSS,MNM,1868,75.55,MNM,Vaniayambadi,Vellore,North,GEN
47,None Of The Above,NOTA,1492,75.55,NOTA,Vaniayambadi,Vellore,North,GEN
47,D.Ramu,BSP,721,75.55,BSP,Vaniayambadi,Vellore,North,GEN
47,M.SURESH,IND,362,75.55,IND,Vaniayambadi,Vellore,North,GEN
47,B.JAGAN,Akhil Bharat Hindu Mahasabha,356,75.55,Akhil Bharat Hindu Mahasabha,Vaniayambadi,Vellore,North,GEN
47,P.ABDUL WAHID,IND,259,75.55,IND,Vaniayambadi,Vellore,North,GEN
47,DELHI RAJI.S,IND,186,75.55,IND,Vaniayambadi,Vellore,North,GEN
47,C.M.MOHAMMED HUSSAIN,IND,186,75.55,IND,Vaniayambadi,Vellore,North,GEN
47,R.Sekar,All India Youth Development Party,179,75.55,All India Youth Development Party,Vaniayambadi,Vellore,North,GEN
47,SYED MOHAMMED SALEEM,IND,133,75.55,IND,Vaniayambadi,Vellore,North,GEN
48,VILWANATHAN.A.C,DMK,90476,74.01,DMK,Ambur,Vellore,North,GEN
48,NAZAR MOHAMED.K,AIADMK,70244,74.01,AIADMK,Ambur,Vellore,North,GEN
48,MAHARUNNISHA,NTK,10150,74.01,NTK,Ambur,Vellore,North,GEN
48,UMAR FAROOK.ASA,SDPI,1793,74.01,SDPI,Ambur,Vellore,North,GEN
48,RAJA.S,MNM,1638,74.01,MNM,Ambur,Vellore,North,GEN
48,None Of The Above,NOTA,1417,74.01,NOTA,Ambur,Vellore,North,GEN
48,WAZEER AHMED.J,BSP,681,74.01,BSP,Ambur,Vellore,North,GEN
48,MANI.S.P,All Pensioner’s Party,363,74.01,All Pensioner’s Party,Ambur,Vellore,North,GEN
48,ASHOK KUMAR.C,Anaithu Makkal Puratchi Katchi,319,74.01,Anaithu Makkal Puratchi Katchi,Ambur,Vellore,North,GEN
48,RAJINIKANTH.P,IND,253,74.01,IND,Ambur,Vellore,North,GEN
48,MURUGAN.L,IND,201,74.01,IND,Ambur,Vellore,North,GEN
48,GEORGE.V.A.,IND,160,74.01,IND,Ambur,Vellore,North,GEN
48,PARTHIBAN.V,All India Youth Development Party,101,74.01,All India Youth Development Party,Ambur,Vellore,North,GEN
48,KAREEM BASHA.A,Rashtriya Ulama Council,82,74.01,Rashtriya Ulama Council,Ambur,Vellore,North,GEN
49,DEVARAJI.K.,DMK,89490,80.98,DMK,Jolarpet,Vellore,North,GEN
49,VEERAMANI.K.C.,AIADMK,88399,80.98,AIADMK,Jolarpet,Vellore,North,GEN
49,SIVA.A.,NTK,13328,80.98,NTK,Jolarpet,Vellore,North,GEN
49,None Of The Above,NOTA,1337,80.98,NOTA,Jolarpet,Vellore,North,GEN
49,KARUNANIDHI.R.,IND,1067,80.98,IND,Jolarpet,Vellore,North,GEN
49,KALASTHRI.S.,All India Uzhavargal Uzhaippalargal Katchi,870,80.98,All India Uzhavargal Uzhaippalargal Katchi,Jolarpet,Vellore,North,GEN
49,THENNARASU SAAMRAJ,AMMK,619,80.98,AMMK,Jolarpet,Vellore,North,GEN
49,SIVAKUMAR.V.C.,BSP,347,80.98,BSP,Jolarpet,Vellore,North,GEN
49,VEERAMANI.S.,IND,217,80.98,IND,Jolarpet,Vellore,North,GEN
49,VEERAMANI.H.,IND,209,80.98,IND,Jolarpet,Vellore,North,GEN
49,VEERAMANI.A.,IND,148,80.98,IND,Jolarpet,Vellore,North,GEN
49,MANITHAN,IND,142,80.98,IND,Jolarpet,Vellore,North,GEN
49,DEVARAJI.R.,IND,103,80.98,IND,Jolarpet,Vellore,North,GEN
49,DEVARAJ.V.K.,IND,82,80.98,IND,Jolarpet,Vellore,North,GEN
50,A. NALLATHAMBI,DMK,96522,76.97,DMK,Tiruppattur,Vellore,North,GEN
50,T.K. RAJA,PMK,68282,76.97,PMK,Tiruppattur,Vellore,North,GEN
50,M. SUMATHI,NTK,12127,76.97,NTK,Tiruppattur,Vellore,North,GEN
50,A. GNANASEKAR,AMMK,2702,76.97,AMMK,Tiruppattur,Vellore,North,GEN
50,None Of The Above,NOTA,1632,76.97,NOTA,Tiruppattur,Vellore,North,GEN
50,B. VIJAYAKUMAR,IND,1096,76.97,IND,Tiruppattur,Vellore,North,GEN
50,S. KALASHTHRI,All India Uzhavargal Uzhaippalargal Katchi,724,76.97,All India Uzhavargal Uzhaippalargal Katchi,Tiruppattur,Vellore,North,GEN
50,S. SATHIYAMOORTHY,Makkal Nala Kazhagam,519,76.97,Makkal Nala Kazhagam,Tiruppattur,Vellore,North,GEN
50,R. AROCKIA JOE PRABU,IND,438,76.97,IND,Tiruppattur,Vellore,North,GEN
50,R. PALANI,IND,362,76.97,IND,Tiruppattur,Vellore,North,GEN
50,M. NALLASIVAM,IND,323,76.97,IND,Tiruppattur,Vellore,North,GEN
50,MANITHAN,IND,309,76.97,IND,Tiruppattur,Vellore,North,GEN
50,I. GOVINDARAJI,IND,297,76.97,IND,Tiruppattur,Vellore,North,GEN
50,I. ROSELIN JEEVA,Samaniya Makkal Nala Katchi,264,76.97,Samaniya Makkal Nala Katchi,Tiruppattur,Vellore,North,GEN
50,G. RAJA,IND,205,76.97,IND,Tiruppattur,Vellore,North,GEN
50,A. JEYAMMA,Anaithu Makkal Puratchi Katchi,128,76.97,Anaithu Makkal Puratchi Katchi,Tiruppattur,Vellore,North,GEN
51,T.M.TAMILSELVAM,AIADMK,99675,78.37,AIADMK,Uthangarai,Krishnagiri,North,SC
51,S.Arumugam,INC,71288,78.37,INC,Uthangarai,Krishnagiri,North,SC
51,Elangovan,NTK,10424,78.37,NTK,Uthangarai,Krishnagiri,North,SC
51,R.Bakyaraj,DMDK,2291,78.37,DMDK,Uthangarai,Krishnagiri,North,SC
51,None Of The Above,NOTA,1359,78.37,NOTA,Uthangarai,Krishnagiri,North,SC
51,K.Murugesan,MNM,1254,78.37,MNM,Uthangarai,Krishnagiri,North,SC
51,NAGARAJ,BSP,722,78.37,BSP,Uthangarai,Krishnagiri,North,SC
51,C.Jayaraman,IND,322,78.37,IND,Uthangarai,Krishnagiri,North,SC
51,R.Vivekanandhan,IND,283,78.37,IND,Uthangarai,Krishnagiri,North,SC
51,S.Perumal,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,206,78.37,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Uthangarai,Krishnagiri,North,SC
51,T.Tamilarasan,IND,181,78.37,IND,Uthangarai,Krishnagiri,North,SC
51,R.Manjunathan,IND,114,78.37,IND,Uthangarai,Krishnagiri,North,SC
51,M.Thenmozhi,IND,104,78.37,IND,Uthangarai,Krishnagiri,North,SC
52,MATHIAZHAGAN D,DMK,97256,79.08,DMK,Bargur,Krishnagiri,North,GEN
52,KRISHNAN A,AIADMK,84642,79.08,AIADMK,Bargur,Krishnagiri,North,GEN
52,KARUNAKARAN K,NTK,10113,79.08,NTK,Bargur,Krishnagiri,North,GEN
52,None Of The Above,NOTA,1507,79.08,NOTA,Bargur,Krishnagiri,North,GEN
52,GANESA KUMAR S,AMMK,1064,79.08,AMMK,Bargur,Krishnagiri,North,GEN
52,NIRMALA A,NPP,710,79.08,NPP,Bargur,Krishnagiri,North,GEN
52,MANJUNATHAN M,IND,623,79.08,IND,Bargur,Krishnagiri,North,GEN
52,MURALI M,BSP,443,79.08,BSP,Bargur,Krishnagiri,North,GEN
52,ARUN GOWTHAM R,IJK,345,79.08,IJK,Bargur,Krishnagiri,North,GEN
52,MANI K,IND,327,79.08,IND,Bargur,Krishnagiri,North,GEN
52,SANTHAMOORTHI K,IND,223,79.08,IND,Bargur,Krishnagiri,North,GEN
52,VASANTHARAJ P,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,184,79.08,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Bargur,Krishnagiri,North,GEN
52,AANDI A,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,121,79.08,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Bargur,Krishnagiri,North,GEN
52,KALPANA D,IND,119,79.08,IND,Bargur,Krishnagiri,North,GEN
52,KRISHNAN A,IND,107,79.08,IND,Bargur,Krishnagiri,North,GEN
53,Ashokkumar.K,AIADMK,96050,78.5,AIADMK,Krishnagiri,Krishnagiri,North,GEN
53,SENGUTTUVAN.T,DMK,95256,78.5,DMK,Krishnagiri,Krishnagiri,North,GEN
53,NIRANDARI.V,NTK,11137,78.5,NTK,Krishnagiri,Krishnagiri,North,GEN
53,RAVISHANKAR.R.K,MNM,3455,78.5,MNM,Krishnagiri,Krishnagiri,North,GEN
53,None Of The Above,NOTA,1837,78.5,NOTA,Krishnagiri,Krishnagiri,North,GEN
53,CHANDRAMOHAN.K.M,NCP,1088,78.5,NCP,Krishnagiri,Krishnagiri,North,GEN
53,AMEENULLA,AIMIM,858,78.5,AIMIM,Krishnagiri,Krishnagiri,North,GEN
53,TAMILSELVAN.S,BSP,488,78.5,BSP,Krishnagiri,Krishnagiri,North,GEN
53,SAKTHI.K,IND,418,78.5,IND,Krishnagiri,Krishnagiri,North,GEN
53,SIVAN.C,IND,318,78.5,IND,Krishnagiri,Krishnagiri,North,GEN
53,GOPINATH.M,IND,232,78.5,IND,Krishnagiri,Krishnagiri,North,GEN
53,VIJAYAKUMAR.R,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,137,78.5,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Krishnagiri,Krishnagiri,North,GEN
53,SASIKUMAR.K.S,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,129,78.5,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Krishnagiri,Krishnagiri,North,GEN
53,TVS GANDHI,IND,97,78.5,IND,Krishnagiri,Krishnagiri,North,GEN
53,RUTHRAMANI.T,Desiya Makkal Sakthi Katchi,89,78.5,Desiya Makkal Sakthi Katchi,Krishnagiri,Krishnagiri,North,GEN
53,KUMARESAN.M,IND,59,78.5,IND,Krishnagiri,Krishnagiri,North,GEN
54,K.P.Munusamy,AIADMK,94104,81.31,AIADMK,Veppanahalli,Krishnagiri,North,GEN
54,P.Murugan,DMK,91050,81.31,DMK,Veppanahalli,Krishnagiri,North,GEN
54,M.Sakthivel,NTK,8310,81.31,NTK,Veppanahalli,Krishnagiri,North,GEN
54,S.M.Murugesan,DMDK,3601,81.31,DMDK,Veppanahalli,Krishnagiri,North,GEN
54,Abdul Azeez Amanullah,IND,3022,81.31,IND,Veppanahalli,Krishnagiri,North,GEN
54,None Of The Above,NOTA,1662,81.31,NOTA,Veppanahalli,Krishnagiri,North,GEN
54,P.Jayapal,MNM,672,81.31,MNM,Veppanahalli,Krishnagiri,North,GEN
54,Ramaswamy,IND,567,81.31,IND,Veppanahalli,Krishnagiri,North,GEN
54,S.Thangapandiyan,Tamil Nadu Ilangyar Katchi,419,81.31,Tamil Nadu Ilangyar Katchi,Veppanahalli,Krishnagiri,North,GEN
54,C.Chakkarlappa,IND,405,81.31,IND,Veppanahalli,Krishnagiri,North,GEN
54,Lakshmanan Shanmugam,IND,378,81.31,IND,Veppanahalli,Krishnagiri,North,GEN
54,K.P.U.UVARAJ,IND,285,81.31,IND,Veppanahalli,Krishnagiri,North,GEN
54,M.Mariyappan,Puthiya Tamilagam,226,81.31,Puthiya Tamilagam,Veppanahalli,Krishnagiri,North,GEN
54,Krishnamoorthy,IND,155,81.31,IND,Veppanahalli,Krishnagiri,North,GEN
54,Usha,IND,154,81.31,IND,Veppanahalli,Krishnagiri,North,GEN
54,Valli,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,131,81.31,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Veppanahalli,Krishnagiri,North,GEN
55,PRAKAASH Y,DMK,118231,70.09,DMK,Hosur,Krishnagiri,North,GEN
55,JYOTHI S,AIADMK,105864,70.09,AIADMK,Hosur,Krishnagiri,North,GEN
55,GEETHA LAKSHMI S,NTK,11422,70.09,NTK,Hosur,Krishnagiri,North,GEN
55,MASOOD S,MNM,6563,70.09,MNM,Hosur,Krishnagiri,North,GEN
55,None Of The Above,NOTA,1976,70.09,NOTA,Hosur,Krishnagiri,North,GEN
55,MAREGOWDU M,AMMK,806,70.09,AMMK,Hosur,Krishnagiri,North,GEN
55,RAMASWAMY G C,IND,629,70.09,IND,Hosur,Krishnagiri,North,GEN
55,MUTHU R K,IND,585,70.09,IND,Hosur,Krishnagiri,North,GEN
55,EZHILAN S,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,462,70.09,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Hosur,Krishnagiri,North,GEN
55,MUTHAMIZH MUDHALVAN S,IND,397,70.09,IND,Hosur,Krishnagiri,North,GEN
55,LOKESH V,IND,361,70.09,IND,Hosur,Krishnagiri,North,GEN
55,SELVAM G,New Generation People’s Party,145,70.09,New Generation People’s Party,Hosur,Krishnagiri,North,GEN
55,BALARAJU N,IND,132,70.09,IND,Hosur,Krishnagiri,North,GEN
55,SUNDAR L,SHS,127,70.09,SHS,Hosur,Krishnagiri,North,GEN
55,SHANMUGAM R,IND,125,70.09,IND,Hosur,Krishnagiri,North,GEN
55,DEVAPPA Y,IND,81,70.09,IND,Hosur,Krishnagiri,North,GEN
55,GEETHA V,IND,73,70.09,IND,Hosur,Krishnagiri,North,GEN
55,JAYASEELAN G,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,65,70.09,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Hosur,Krishnagiri,North,GEN
55,KISHORE KUMAR R,IND,54,70.09,IND,Hosur,Krishnagiri,North,GEN
56,RAMACHANDRAN.T,CPI,120641,77.06,CPI,Thalli,Krishnagiri,North,GEN
56,Dr.NAGESH KUMAR.C,BJP,64415,77.06,BJP,Thalli,Krishnagiri,North,GEN
56,MARY SELVARANI.R,NTK,3776,77.06,NTK,Thalli,Krishnagiri,North,GEN
56,None Of The Above,NOTA,1966,77.06,NOTA,Thalli,Krishnagiri,North,GEN
56,ASHOK KUMAR.V,IJK,788,77.06,IJK,Thalli,Krishnagiri,North,GEN
56,VASANTHAMMA.N,IND,584,77.06,IND,Thalli,Krishnagiri,North,GEN
56,KUMAR.M,IND,422,77.06,IND,Thalli,Krishnagiri,North,GEN
56,RAVI MUNISWAMY,IND,353,77.06,IND,Thalli,Krishnagiri,North,GEN
56,SEKAR.M.V,AMMK,346,77.06,AMMK,Thalli,Krishnagiri,North,GEN
56,DEVAPPA@DEVAGOWDA.Y,IND,222,77.06,IND,Thalli,Krishnagiri,North,GEN
56,USHA.M,New Generation People’s Party,209,77.06,New Generation People’s Party,Thalli,Krishnagiri,North,GEN
56,RAVI.G,SP,162,77.06,SP,Thalli,Krishnagiri,North,GEN
56,JANAKI.G,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,138,77.06,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Thalli,Krishnagiri,North,GEN
57,ANBALAGAN.K.P.,AIADMK,110070,87.37,AIADMK,Palacode,Dharmapuri,North,GEN
57,MURUGAN.P.K.,DMK,81970,87.37,DMK,Palacode,Dharmapuri,North,GEN
57,KALAISELVI.G.,NTK,7704,87.37,NTK,Palacode,Dharmapuri,North,GEN
57,VIJAYASANKAR.P.,DMDK,2409,87.37,DMDK,Palacode,Dharmapuri,North,GEN
57,None Of The Above,NOTA,1351,87.37,NOTA,Palacode,Dharmapuri,North,GEN
57,RAJASEKAR.D.,MNM,1176,87.37,MNM,Palacode,Dharmapuri,North,GEN
57,HARI.R.,BSP,585,87.37,BSP,Palacode,Dharmapuri,North,GEN
57,VADIVEL.M.,IND,465,87.37,IND,Palacode,Dharmapuri,North,GEN
57,RAJKUMAR.T.,IND,406,87.37,IND,Palacode,Dharmapuri,North,GEN
57,MURUGAN.K.G.,IND,169,87.37,IND,Palacode,Dharmapuri,North,GEN
57,MURUGAN.K.,IND,120,87.37,IND,Palacode,Dharmapuri,North,GEN
57,SHARAVANAN.M.P.,IND,90,87.37,IND,Palacode,Dharmapuri,North,GEN
57,ANBARASU.D.,IND,80,87.37,IND,Palacode,Dharmapuri,North,GEN
58,MANI. G.K,PMK,106123,85.0,PMK,Pennagaram,Dharmapuri,North,GEN
58,INBASEKARAN. P.N.P,DMK,84937,85.0,DMK,Pennagaram,Dharmapuri,North,GEN
58,TAMILAZHAGAN. R,NTK,8945,85.0,NTK,Pennagaram,Dharmapuri,North,GEN
58,UTHAYAKUMAR. R,DMDK,2921,85.0,DMDK,Pennagaram,Dharmapuri,North,GEN
58,PERIYANANJAPPAN. A,IND,1968,85.0,IND,Pennagaram,Dharmapuri,North,GEN
58,None Of The Above,NOTA,1759,85.0,NOTA,Pennagaram,Dharmapuri,North,GEN
58,SHAKILA. K,MNM,1471,85.0,MNM,Pennagaram,Dharmapuri,North,GEN
58,THIRUMURUGAN. P,IND,451,85.0,IND,Pennagaram,Dharmapuri,North,GEN
58,MUNUSAMY. S,IND,265,85.0,IND,Pennagaram,Dharmapuri,North,GEN
58,MOORTHI. S,BSP,245,85.0,BSP,Pennagaram,Dharmapuri,North,GEN
58,DHARUMAN. K,IND,243,85.0,IND,Pennagaram,Dharmapuri,North,GEN
58,MANI. K.G.,IND,212,85.0,IND,Pennagaram,Dharmapuri,North,GEN
58,ANNADURAI. C,Desiya Makkal Sakthi Katchi,211,85.0,Desiya Makkal Sakthi Katchi,Pennagaram,Dharmapuri,North,GEN
58,ANNADURAI. V,IND,207,85.0,IND,Pennagaram,Dharmapuri,North,GEN
58,MANI. P,IND,205,85.0,IND,Pennagaram,Dharmapuri,North,GEN
58,SIVALINGAM. N,IND,142,85.0,IND,Pennagaram,Dharmapuri,North,GEN
59,VENKATESHWARAN.S.P.,PMK,105630,79.69,PMK,Dharmapuri,Dharmapuri,North,GEN
59,SUBRAMANI.P,DMK,78770,79.69,DMK,Dharmapuri,Dharmapuri,North,GEN
59,RAJENDRAN.D.K.,AMMK,11226,79.69,AMMK,Dharmapuri,Dharmapuri,North,GEN
59,SENTHIL KUMAR (A) SENTHIL.A.,NTK,8700,79.69,NTK,Dharmapuri,Dharmapuri,North,GEN
59,JAYAVENKATESAN.S.K.,MNM,5083,79.69,MNM,Dharmapuri,Dharmapuri,North,GEN
59,NATARAJAN.M.,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,1897,79.69,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Dharmapuri,Dharmapuri,North,GEN
59,None Of The Above,NOTA,1726,79.69,NOTA,Dharmapuri,Dharmapuri,North,GEN
59,NATARAJAN.V.,IND,718,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,TAMILARASAN.S.,IND,654,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,PERUMAL.P,BSP,464,79.69,BSP,Dharmapuri,Dharmapuri,North,GEN
59,SUBRAMANI.K.,IND,364,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,MANIGANDAN.E.V.,IND,357,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,SUBRAMANI.T.,IND,304,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,SHANMUGAM.P.,IND,237,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,SAKTHIVEL.P.,Desiya Makkal Sakthi Katchi,213,79.69,Desiya Makkal Sakthi Katchi,Dharmapuri,Dharmapuri,North,GEN
59,RAMASAMY.T.,My India Party,208,79.69,My India Party,Dharmapuri,Dharmapuri,North,GEN
59,MANI.L.,Dhesiya Makkal Kazhagam,194,79.69,Dhesiya Makkal Kazhagam,Dharmapuri,Dharmapuri,North,GEN
59,PALANI.S.K.,IND,160,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,SUNDARAMOORTHY.M.,IND,127,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,VENKATESWARAN.B.,IND,117,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,SUBRAMANI.P.,IND,110,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
59,RAJENDRAN.K.,IND,74,79.69,IND,Dharmapuri,Dharmapuri,North,GEN
60,GOVINDASAMY.A,AIADMK,114507,82.15,AIADMK,Pappireddippatti,Dharmapuri,North,GEN
60,PRABHURAJASEKAR.M,DMK,77564,82.15,DMK,Pappireddippatti,Dharmapuri,North,GEN
60,PALANIAPPAN.P,AMMK,15863,82.15,AMMK,Pappireddippatti,Dharmapuri,North,GEN
60,RAMESH.R,NTK,7573,82.15,NTK,Pappireddippatti,Dharmapuri,North,GEN
60,SRINIVASAN,MNM,1729,82.15,MNM,Pappireddippatti,Dharmapuri,North,GEN
60,None Of The Above,NOTA,1338,82.15,NOTA,Pappireddippatti,Dharmapuri,North,GEN
60,GOPI.K,BSP,625,82.15,BSP,Pappireddippatti,Dharmapuri,North,GEN
60,GOVINDASAMY.R,IND,432,82.15,IND,Pappireddippatti,Dharmapuri,North,GEN
60,MURUGAN.S,IND,300,82.15,IND,Pappireddippatti,Dharmapuri,North,GEN
60,VEERAMANI.T,IND,257,82.15,IND,Pappireddippatti,Dharmapuri,North,GEN
60,ANAND KUMAR.K,IND,187,82.15,IND,Pappireddippatti,Dharmapuri,North,GEN
60,MURUGAN.R,Anaithu Makkal Puratchi Katchi,150,82.15,Anaithu Makkal Puratchi Katchi,Pappireddippatti,Dharmapuri,North,GEN
60,ELANGO.S,IND,130,82.15,IND,Pappireddippatti,Dharmapuri,North,GEN
60,MANIVANNAN.K,IND,123,82.15,IND,Pappireddippatti,Dharmapuri,North,GEN
